place,lat,lon,population,foreign,native,hh_income,pct_english,pct_asian_lang,pct_spanish,pct_euro,pct_asian,pct_white,pct_black,pct_other,pct_hispanic,pct_full_time,pct_no_work,pct_part_time,pct_urban,less_than_hs,less_bachelors,doctorate
ElkhornCDP_CA,36.8108,-121.7185,1591.0,0.1174,0.8826,missing,0.7817,0.0429,0.1623,0.0,0.0383,0.7216,0.0101,0.0131,0.2791,0.8515,0.1201,0.0682,0.0,missing,missing,missing
ElkridgeCDP_MD,39.2021,-76.7502,22042.0,0.0935,0.9065,65835.0,0.8541,0.0369,0.034,0.0554,0.0647,0.8058,0.0959,0.0197,0.0222,0.9217,0.0488,0.0545,0.0,0.0728,0.4128,0.0136
Elktoncity_OR,43.6365,-123.5681,147.0,0.02,0.98,missing,0.9296,0.0282,0.0,0.0423,0.0,0.9456,0.0,0.0,0.0408,0.7698,0.1746,0.0873,0.0,missing,missing,missing
Elktoncity_SD,44.2357,-96.4819,677.0,0.0029,0.9971,missing,0.9778,0.0,0.0,0.0222,0.0,0.9882,0.0015,0.0,0.0044,0.8445,0.1063,0.0571,0.0,0.1862,0.5747,0.0115
Ellendalecity_ND,46.003,-98.5231,1559.0,0.02,0.98,22850.0,0.8336,0.0034,0.0118,0.1328,0.0013,0.9756,0.0013,0.0185,0.0064,0.7962,0.1316,0.1163,0.0,missing,missing,missing
Ellinwoodcity_KS,38.3562,-98.5809,2164.0,0.0106,0.9894,29596.0,0.9333,0.0,0.0367,0.0245,0.0005,0.969,0.0023,0.0056,0.0185,0.8566,0.1031,0.0696,0.0,missing,missing,missing
EllisGrovevillage_IL,38.0104,-89.9081,381.0,0.0,1.0,missing,0.9496,0.0,0.0432,0.0072,0.0,0.9921,0.0,0.0,0.0,0.7695,0.1898,0.0746,0.0,missing,missing,missing
Elloreetown_SC,33.5321,-80.5718,742.0,0.0052,0.9948,missing,0.9456,0.0,0.0201,0.0344,0.0,0.5566,0.4394,0.0,0.0013,0.7841,0.1867,0.0471,0.0,0.2147,0.5248,0.0
Ellportborough_PA,40.8604,-80.2621,1148.0,0.0262,0.9738,34063.0,0.9248,0.0066,0.0111,0.0398,0.0017,0.9852,0.0061,0.0177,0.0052,0.8026,0.1533,0.072,0.0,missing,missing,missing
EllwoodCityborough_PA,40.861,-80.2848,8688.0,0.0161,0.9839,28926.0,0.929,0.0027,0.0165,0.0518,0.0023,0.9822,0.0081,0.0,0.006,0.813,0.1332,0.0787,0.0,0.1343,0.6073,0.002
ElmCreekvillage_NE,40.7186,-99.3753,894.0,0.0,1.0,32279.0,0.9521,0.0,0.0213,0.0186,0.0,0.9754,0.0,0.008,0.0302,0.8853,0.0703,0.0887,0.0,missing,missing,missing
ElmGrovevillage_WI,43.0477,-88.0868,6249.0,0.0459,0.9541,86212.0,0.8837,0.0155,0.0354,0.0655,0.0149,0.9714,0.0043,0.0,0.012,0.8267,0.1062,0.0827,0.0,missing,missing,missing
Elmacity_WA,47.0056,-123.4063,3049.0,0.0244,0.9756,32031.0,0.9171,0.0227,0.0524,0.0079,0.0128,0.9098,0.0059,0.0,0.0364,0.8118,0.1634,0.0745,0.0,0.1636,0.6079,0.0
Elmendorfcity_TX,29.2614,-98.3305,664.0,0.0598,0.9402,missing,0.215,0.0,0.785,0.0,0.0015,0.6581,0.0075,0.0,0.741,0.8257,0.1503,0.0654,0.0,missing,missing,missing
Elmiravillage_MO,39.509,-94.1546,82.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,0.939,0.0,0.0,0.0,0.8871,0.0968,0.0484,0.0,missing,missing,missing
ElmoreCitytown_OK,34.6234,-97.3957,756.0,0.0,1.0,23810.0,0.9776,0.0,0.0224,0.0,0.0053,0.914,0.0,0.0,0.0146,0.8093,0.1509,0.0829,0.0,missing,missing,missing
Elmoretown_AL,32.5423,-86.3155,199.0,0.0,1.0,missing,0.9529,0.0,0.0471,0.0,0.0,0.6784,0.2764,0.0,0.0151,0.7881,0.1722,0.0861,0.0,missing,missing,missing
ElmwoodPlacevillag_OH,39.1856,-84.4878,2681.0,0.0097,0.9903,29017.0,0.9737,0.0028,0.0094,0.0113,0.0019,0.9187,0.0545,0.0028,0.0164,0.8321,0.1279,0.0731,0.0,missing,missing,missing
Elroycity_WI,43.742,-90.2696,1578.0,0.0038,0.9962,missing,0.9585,0.0048,0.016,0.0208,0.0013,0.9848,0.0032,0.0,0.0127,0.8147,0.1339,0.089,0.0,missing,missing,missing
ElwoodCDP_NY,40.8457,-73.3352,10916.0,0.1142,0.8858,89424.0,0.8009,0.0458,0.045,0.1031,0.056,0.8602,0.0561,0.0053,0.0504,0.8497,0.1001,0.0685,0.0,missing,missing,missing
Elwoodvillage_IL,41.4136,-88.1104,1620.0,0.0202,0.9798,53125.0,0.9227,0.0093,0.0294,0.0386,0.0031,0.9759,0.0,0.0,0.0401,0.8494,0.1111,0.0539,0.0,missing,missing,missing
Elyriacity_OH,41.3734,-82.1017,55953.0,0.0149,0.9851,38156.0,0.9332,0.0032,0.0313,0.0257,0.0061,0.8135,0.1417,0.0067,0.0278,0.8531,0.1037,0.0699,0.0,0.1444,0.6099,0.0031
Emersonborough_NJ,40.9751,-74.0273,7197.0,0.1563,0.8437,74556.0,0.7644,0.0611,0.0502,0.1042,0.0789,0.8962,0.0085,0.0201,0.0461,0.8423,0.1133,0.0729,0.0,missing,missing,missing
Emmetcity_AR,33.7264,-93.4713,506.0,0.0061,0.9939,22386.0,0.9351,0.0,0.0378,0.027,0.0,0.7767,0.2016,0.0,0.004,0.7778,0.1742,0.0781,0.0,missing,missing,missing
EmpireCDP_LA,29.3986,-89.6085,2211.0,0.0439,0.9561,27208.0,0.8107,0.0075,0.0286,0.1469,0.0276,0.6079,0.3379,0.0062,0.0118,0.7697,0.1842,0.0789,0.0,missing,missing,missing
Emporiacity_VA,36.693,-77.5381,5665.0,0.0323,0.9677,30333.0,0.9523,0.0059,0.0306,0.0095,0.0053,0.4245,0.5615,0.0018,0.0148,0.822,0.1468,0.0512,0.0,0.3939,0.4132,0.0013
Endicotttown_WA,46.9288,-117.686,621.0,0.0032,0.9968,missing,0.9481,0.0,0.0296,0.0222,0.0805,0.847,0.0193,0.0,0.0531,0.7662,0.0472,0.2809,0.0,missing,missing,missing
Endicottvillage_NE,40.0816,-97.0973,139.0,0.0,1.0,missing,0.8868,0.0,0.1132,0.0,0.0,1.0,0.0,0.0,0.0,0.8879,0.0561,0.0935,0.0,missing,missing,missing
EnglewoodCDP_FL,26.963,-82.352,16196.0,0.0594,0.9406,31806.0,0.9182,0.0042,0.025,0.0513,0.0036,0.9825,0.0019,0.0013,0.0149,0.696,0.2559,0.0677,0.0,missing,missing,missing
Englewoodcity_CO,39.6468,-104.992,31727.0,0.07,0.93,38943.0,0.8714,0.0141,0.0775,0.0306,0.0186,0.8777,0.0146,0.0063,0.1305,0.8561,0.0974,0.0708,0.0,0.1179,0.5531,0.0051
Englewoodcity_KS,37.0362,-99.9877,109.0,0.0459,0.9541,missing,0.9375,0.0,0.0625,0.0,0.0,0.945,0.0,0.0,0.0642,0.7045,0.1705,0.125,0.0,missing,missing,missing
Englewoodcity_OH,39.8634,-84.304,12235.0,0.0252,0.9748,missing,0.926,0.0152,0.0249,0.0312,0.013,0.9251,0.0461,0.0028,0.0087,0.8403,0.114,0.0705,0.0,missing,missing,missing
Englishtownborough_NJ,40.296,-74.3598,1764.0,0.1179,0.8821,57557.0,0.7519,0.0613,0.0505,0.1286,0.0448,0.8838,0.0414,0.0077,0.0624,0.8937,0.0716,0.0478,0.0,0.1601,0.5542,0.0017
Eoliavillage_MO,39.2385,-91.0125,435.0,0.0,1.0,missing,0.9454,0.0,0.0109,0.0328,0.0,0.9241,0.0575,0.0109,0.0184,0.8642,0.1127,0.0578,0.0,missing,missing,missing
Ericsonvillage_NE,41.7805,-98.678,104.0,0.0,1.0,missing,0.9688,0.0,0.0313,0.0,0.0,1.0,0.0,0.0,0.0,0.8182,0.0808,0.1212,0.0,missing,missing,missing
Espanolacity_NM,36.0019,-106.0646,9688.0,0.0733,0.9267,27144.0,0.2024,0.0011,0.7761,0.0087,0.0014,0.6755,0.0058,0.0116,0.8438,0.8055,0.1544,0.0706,0.0,0.2279,0.5128,0.0129
EssexJunctionvilla_VT,44.4929,-73.1086,8591.0,0.0712,0.9288,53444.0,0.8647,0.0108,0.0146,0.1038,0.0236,0.9555,0.0069,0.0061,0.0114,0.8754,0.0666,0.0896,0.0,missing,missing,missing
EssexVillageCDP_CT,41.3535,-72.3956,2573.0,0.0753,0.9247,missing,0.897,0.0134,0.0134,0.0762,0.0051,0.9829,0.0043,0.0,0.0093,0.862,0.0943,0.061,0.0,missing,missing,missing
Estanciatown_NM,34.7604,-106.0607,1584.0,0.1323,0.8677,24276.0,0.576,0.0,0.4187,0.0053,0.0006,0.7008,0.1016,0.0,0.5057,0.5598,0.3979,0.063,0.0,0.2928,0.5604,0.0
EstellManorcity_NJ,39.3748,-74.7713,1585.0,0.044,0.956,54653.0,0.9072,0.0,0.0213,0.058,0.0032,0.942,0.036,0.0135,0.0095,0.808,0.1348,0.087,0.0,0.122,0.626,0.004
Estotown_FL,30.9811,-85.6469,356.0,0.0,1.0,31667.0,0.839,0.0,0.1102,0.0508,0.0,0.9213,0.0225,0.0,0.0281,0.7448,0.205,0.0586,0.0,missing,missing,missing
Etowahcity_TN,35.3296,-84.5282,3663.0,0.0126,0.9874,28117.0,0.943,0.0,0.0322,0.0248,0.0011,0.9342,0.0325,0.0,0.0213,0.8364,0.1461,0.0336,0.0,0.2639,0.5793,0.0
Eugenecity_OR,44.0577,-123.1103,137893.0,0.0663,0.9337,35850.0,0.8668,0.0337,0.0557,0.0384,0.0357,0.8815,0.0125,0.0054,0.0496,0.8074,0.1082,0.1207,0.0,0.0628,0.4694,0.0269
Eunicecity_NM,32.44,-103.1625,2562.0,0.1285,0.8715,31722.0,0.6677,0.0053,0.3217,0.0053,0.0012,0.71,0.0109,0.0,0.3962,0.8377,0.1027,0.0866,0.0,missing,missing,missing
Eurekacity_TX,32.0124,-96.2925,340.0,0.0,1.0,missing,0.9677,0.0,0.0323,0.0,0.0,0.9588,0.0235,0.0,0.0029,0.8549,0.1098,0.0667,0.0,missing,missing,missing
Eurekatown_MT,48.8803,-115.0493,1017.0,0.0198,0.9802,27120.0,0.9365,0.0141,0.0235,0.0188,0.002,0.9676,0.0,0.0071,0.0147,0.7908,0.1739,0.0641,0.0,0.1734,0.6238,0.0062
Eutawvilletown_SC,33.3938,-80.3448,344.0,0.0114,0.9886,missing,0.9565,0.0,0.0435,0.0,0.0,0.6599,0.3227,0.0,0.0058,0.8314,0.1418,0.046,0.0,missing,missing,missing
EvansCityborough_PA,40.7693,-80.0614,2009.0,0.009,0.991,41128.0,0.9583,0.0061,0.0123,0.0233,0.0025,0.991,0.0015,0.0,0.0005,0.8662,0.0986,0.0557,0.0,0.0881,0.5978,0.0037
Evansvilletown_WY,42.8578,-106.2591,2255.0,0.0106,0.9894,25375.0,0.9176,0.0094,0.0389,0.0342,0.0022,0.9007,0.0111,0.0,0.0843,0.8554,0.0958,0.1007,0.0,0.1427,0.6764,0.0049
Evanttown_TX,31.4764,-98.1517,393.0,0.1309,0.8691,missing,0.8333,0.0,0.1437,0.023,0.0076,0.8728,0.0,0.0,0.1552,0.7966,0.1627,0.078,0.0,missing,missing,missing
Everettcity_MA,42.4099,-71.0522,38037.0,0.2188,0.7812,40661.0,0.708,0.0211,0.0858,0.1738,0.0325,0.7971,0.0627,0.0113,0.0951,0.8338,0.1239,0.0657,0.0,missing,missing,missing
Everettstown_NC,35.8335,-77.1715,179.0,0.0,1.0,21964.0,0.9886,0.0,0.0114,0.0,0.0,0.6704,0.3017,0.0,0.0279,0.6919,0.2791,0.0872,0.0,missing,missing,missing
Ewingvillage_NE,42.2597,-98.3444,433.0,0.0199,0.9801,missing,0.9126,0.0109,0.0546,0.0219,0.0,1.0,0.0,0.0,0.0,0.7994,0.1473,0.069,0.0,missing,missing,missing
ExeterCDP_NH,42.9771,-70.9524,9759.0,0.0376,0.9624,44279.0,0.9194,0.0155,0.02,0.045,0.0092,0.9721,0.0046,0.0,0.0077,0.8592,0.0952,0.0766,0.0,missing,missing,missing
Exeterborough_PA,41.3255,-75.8194,5955.0,0.0144,0.9856,31681.0,0.9161,0.0024,0.0173,0.0643,0.0013,0.9869,0.0049,0.0,0.0057,0.8373,0.1241,0.0583,0.0,0.205,0.5842,0.0
Exetercity_MO,36.6708,-93.9397,707.0,0.0341,0.9659,25438.0,0.9622,0.0,0.0378,0.0,0.0,0.9505,0.0,0.0,0.0453,0.8514,0.1004,0.0618,0.0,missing,missing,missing
Exlinecity_IA,40.6499,-92.8401,191.0,0.0,1.0,22019.0,0.9333,0.0,0.0667,0.0,0.0052,0.9895,0.0052,0.0,0.0,0.7152,0.2252,0.0927,0.0,missing,missing,missing
Eyotacity_MN,43.9873,-92.2315,1644.0,0.0091,0.9909,47500.0,0.9381,0.0033,0.0418,0.0167,0.0043,0.9836,0.0018,0.0,0.0043,0.87,0.0692,0.0861,0.0,missing,missing,missing
FairHavenvillage_NY,43.3242,-76.7052,884.0,0.0215,0.9785,36382.0,0.9325,0.0052,0.0234,0.0312,0.0011,0.9819,0.0011,0.0078,0.0057,0.7767,0.1781,0.0808,0.0,missing,missing,missing
FairLawnborough_NJ,40.9339,-74.1167,31637.0,0.2679,0.7321,72127.0,0.6678,0.0283,0.0513,0.2036,0.0492,0.9154,0.0074,0.049,0.0551,0.8413,0.1093,0.07,0.0,0.0715,0.3955,0.0192
FairOaksCDP_GA,33.9198,-84.5445,8443.0,0.3513,0.6487,31766.0,0.6817,0.0061,0.2607,0.0386,0.0098,0.5076,0.2383,0.0129,0.3654,0.847,0.1152,0.0658,0.0,0.3826,0.4479,0.0016
FairOaksRanchcity_TX,29.7385,-98.6425,4695.0,0.026,0.974,99685.0,0.8467,0.0,0.1031,0.0501,0.0062,0.9638,0.0038,0.0,0.079,0.8297,0.1191,0.0904,0.0,missing,missing,missing
FairOakstown_OK,36.1479,-95.7083,122.0,0.0,1.0,missing,0.9423,0.0,0.0,0.0577,0.0,0.8197,0.0,0.0,0.0,0.7907,0.1744,0.0814,0.0,missing,missing,missing
Fairfaxtown_OK,36.5714,-96.7063,1555.0,0.011,0.989,21652.0,0.9524,0.0092,0.0123,0.0184,0.0019,0.6765,0.0135,0.0077,0.0148,0.7934,0.1703,0.0809,0.0,0.2457,0.5386,0.0
Fairfieldcity_CA,38.2578,-122.0543,96178.0,0.1627,0.8373,51151.0,0.6974,0.1021,0.1414,0.0537,0.1089,0.5621,0.1502,0.0054,0.1877,0.8472,0.1085,0.0707,0.0,0.108,0.5602,0.0039
Fairfieldcity_IL,38.3804,-88.3658,5421.0,0.0229,0.9771,25797.0,0.9691,0.008,0.0168,0.006,0.0063,0.984,0.0009,0.0,0.0042,0.8316,0.1336,0.0573,0.0,0.2322,0.5322,0.0039
Fairfieldcity_OH,39.3312,-84.5428,42097.0,0.036,0.964,50316.0,0.9175,0.0147,0.0285,0.0324,0.0225,0.8986,0.0607,0.0068,0.0153,0.8741,0.0806,0.0678,0.0,0.0814,0.5379,0.0096
Fairfieldtown_MT,47.6153,-111.9809,659.0,0.0092,0.9908,29018.0,0.9547,0.0,0.007,0.0383,0.0,0.9697,0.0,0.0,0.0091,0.8506,0.1188,0.0498,0.0,missing,missing,missing
FairlandCDP_MD,39.0795,-76.9477,21738.0,0.28,0.72,56624.0,0.6786,0.0982,0.0847,0.0925,0.1451,0.3575,0.4299,0.046,0.0672,0.906,0.05,0.0795,0.0,missing,missing,missing
Fairlawncity_OH,41.1296,-81.6181,7307.0,0.0706,0.9294,62180.0,0.8717,0.0093,0.022,0.0726,0.033,0.8881,0.0612,0.0243,0.0108,0.8369,0.1209,0.0607,0.0,missing,missing,missing
Fairmountcity_GA,34.4385,-84.6994,745.0,0.0027,0.9973,35893.0,0.9763,0.0034,0.0136,0.0,0.0,0.957,0.0322,0.0068,0.0121,0.8498,0.1276,0.0485,0.0,missing,missing,missing
Fairmountvillage_IL,40.0451,-87.8299,640.0,0.0047,0.9953,missing,0.9807,0.0,0.0193,0.0,0.0016,0.9875,0.0031,0.0,0.0063,0.8595,0.1079,0.0468,0.0,missing,missing,missing
FairviewCDP_WY,42.6891,-110.9885,277.0,0.0,1.0,missing,0.9538,0.0,0.0,0.0462,0.0036,0.9964,0.0,0.0,0.0181,0.907,0.093,0.0,0.0,missing,missing,missing
Fairviewcity_UT,39.6289,-111.4383,1160.0,0.0079,0.9921,missing,0.9723,0.0055,0.0083,0.0083,0.0043,0.9603,0.0009,0.0055,0.0216,0.8232,0.1476,0.0662,0.0,0.1225,0.5845,0.0062
Fairviewvillage_OH,40.057,-81.2337,81.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7213,0.2131,0.1639,0.0,missing,missing,missing
FalconVillageCDP_TX,26.5619,-99.1339,78.0,0.0,1.0,missing,0.0,0.0,1.0,0.0,0.0128,0.9103,0.0,0.0,0.4872,1.0,0.0,0.2093,0.0,missing,missing,missing
Falcontown_NC,35.1925,-78.6485,328.0,0.0,1.0,missing,0.954,0.0,0.046,0.0,0.0,0.8445,0.0945,0.0,0.0335,0.75,0.2028,0.0566,0.0,missing,missing,missing
FallsChurchcity_VA,38.8845,-77.1762,10377.0,0.1606,0.8394,74924.0,0.7887,0.0463,0.0767,0.0809,0.065,0.8497,0.0328,0.0074,0.0844,0.8759,0.0844,0.0638,0.0,0.0351,0.2827,0.0446
FalmouthForesideCD_ME,43.7275,-70.2145,1964.0,0.0227,0.9773,missing,0.9405,0.0,0.0083,0.0512,0.0041,0.9913,0.0,0.0,0.0025,0.8406,0.1097,0.0784,0.0,missing,missing,missing
Fanwoodborough_NJ,40.6419,-74.3853,7174.0,0.1196,0.8804,85233.0,0.8346,0.0316,0.0328,0.0889,0.0439,0.883,0.0514,0.0121,0.0374,0.8772,0.0901,0.0657,0.0,missing,missing,missing
Farbercity_MO,39.2748,-91.5754,411.0,0.0023,0.9977,missing,0.9657,0.0057,0.0171,0.0114,0.0024,0.9854,0.0,0.0,0.0,0.8361,0.1366,0.0519,0.0,missing,missing,missing
Farinavillage_IL,38.833,-88.7758,558.0,0.0018,0.9982,missing,0.9747,0.0,0.0084,0.0169,0.0,0.9928,0.0,0.0,0.0018,0.8252,0.1327,0.0531,0.0,0.1837,0.6658,0.0
Farmersvillecity_CA,36.3012,-119.2076,8737.0,0.3232,0.6768,27682.0,0.4167,0.0142,0.5572,0.0073,0.0114,0.4236,0.004,0.0046,0.7202,0.8097,0.1424,0.0849,0.0,0.5334,0.3385,0.0
Farmersvillevillage_IL,39.4421,-89.6508,768.0,0.0,1.0,missing,0.9767,0.0,0.01,0.0133,0.013,0.9818,0.0,0.0,0.0052,0.9078,0.0748,0.0313,0.0,0.1623,0.645,0.0
Farmingtontown_MS,34.9248,-88.4359,1810.0,0.0065,0.9935,37074.0,0.9752,0.0015,0.019,0.0044,0.0055,0.9785,0.011,0.0,0.0033,0.8529,0.1017,0.0685,0.0,missing,missing,missing
Faunsdaletown_AL,32.4592,-87.5933,87.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,0.5402,0.4598,0.0,0.046,0.7209,0.186,0.093,0.0,missing,missing,missing
Fayettecity_AL,33.6921,-87.8324,4922.0,0.0186,0.9814,25714.0,0.9605,0.0067,0.0202,0.0125,0.0028,0.7534,0.2338,0.0,0.0095,0.8179,0.1448,0.0687,0.0,missing,missing,missing
Fayettetown_UT,39.2247,-111.8557,204.0,0.0341,0.9659,missing,0.8793,0.0,0.0862,0.0345,0.0,0.9118,0.0,0.0,0.0441,0.7466,0.1164,0.1712,0.0,missing,missing,missing
FayettevilleCDP_PA,39.9119,-77.5635,2774.0,0.0142,0.9858,46014.0,0.9446,0.0065,0.0111,0.0249,0.0029,0.9553,0.0227,0.0129,0.0087,0.831,0.0961,0.0917,0.0,missing,missing,missing
Fayettevillecity_TN,35.1527,-86.5714,6994.0,0.0066,0.9934,23830.0,0.9331,0.0049,0.0295,0.0325,0.003,0.7139,0.2622,0.0,0.0081,0.8078,0.1471,0.0704,0.0,0.3145,0.4918,0.0
FederalHeightscity_CO,39.8661,-105.0142,12065.0,0.0957,0.9043,33750.0,0.8128,0.0337,0.1225,0.0272,0.0609,0.8003,0.0146,0.0039,0.2262,0.86,0.0923,0.0776,0.0,0.1958,0.6011,0.0033
Felicityvillage_OH,38.8387,-84.0973,922.0,0.0114,0.9886,missing,0.9731,0.006,0.021,0.0,0.0011,0.9772,0.0087,0.0,0.0108,0.8013,0.1765,0.0509,0.0,0.3885,0.4885,0.0
FernParkCDP_FL,28.6482,-81.3464,8318.0,0.1007,0.8993,43337.0,0.7769,0.0179,0.136,0.0588,0.0154,0.8514,0.0754,0.0105,0.1283,0.8263,0.1288,0.0671,0.0,0.1037,0.4752,0.0044
FerndaleCDP_FL,28.6193,-81.7029,233.0,0.0417,0.9583,missing,0.7848,0.0,0.2152,0.0,0.0,0.9742,0.0043,0.0,0.0386,0.8763,0.0,0.1237,0.0,missing,missing,missing
FerndaleCDP_MD,39.1881,-76.6358,16056.0,0.0608,0.9392,45816.0,0.8805,0.023,0.0464,0.0474,0.0329,0.772,0.156,0.0027,0.0311,0.858,0.1056,0.07,0.0,0.1607,0.6009,0.0048
FernleyCDP_NV,39.5987,-119.215,8543.0,0.0357,0.9643,44695.0,0.8722,0.0092,0.0923,0.0234,0.0068,0.9011,0.0046,0.0028,0.0887,0.8637,0.0987,0.0739,0.0,missing,missing,missing
Ferriscity_TX,32.5351,-96.667,2175.0,0.087,0.913,36573.0,0.8143,0.0,0.1768,0.0,0.0046,0.6768,0.2239,0.0089,0.2754,0.8414,0.0936,0.0888,0.0,0.3077,0.4795,0.0164
FerrumCDP_VA,36.9264,-80.0112,1313.0,0.0047,0.9953,missing,1.0,0.0,0.0,0.0,0.0069,0.8081,0.1622,0.0,0.0168,0.7826,0.0971,0.1787,0.0,missing,missing,missing
Festuscity_MO,38.2195,-90.4009,9660.0,0.0177,0.9823,36687.0,0.9399,0.0088,0.0192,0.0308,0.0072,0.9366,0.0393,0.0013,0.0104,0.8352,0.1144,0.0699,0.0,missing,missing,missing
FettersHotSprings-_CA,38.322,-122.4862,2505.0,0.2248,0.7752,44097.0,0.7452,0.026,0.1982,0.0193,0.012,0.8255,0.0096,0.0113,0.299,0.8075,0.1163,0.1163,0.0,missing,missing,missing
FieldaleCDP_VA,36.6998,-79.9395,929.0,0.0,1.0,missing,0.9747,0.0,0.0,0.0253,0.0,0.972,0.0183,0.0,0.0108,0.7692,0.1997,0.0459,0.0,missing,missing,missing
FiftyLakescity_MN,46.7472,-94.0725,392.0,0.0167,0.9833,34773.0,0.9389,0.0,0.0222,0.0389,0.0,0.9974,0.0026,0.0,0.0077,0.6935,0.2679,0.0625,0.0,missing,missing,missing
Filercity_ID,42.5698,-114.6113,1620.0,0.0231,0.9769,31336.0,0.9155,0.0077,0.043,0.0338,0.0012,0.9531,0.0031,0.0,0.0574,0.8184,0.1119,0.0937,0.0,missing,missing,missing
Filleyvillage_NE,40.2854,-96.5341,174.0,0.0,1.0,missing,0.9143,0.0,0.0,0.0857,0.0,1.0,0.0,0.0,0.023,0.8898,0.0932,0.0169,0.0,missing,missing,missing
Fillmorecity_CA,34.4013,-118.9177,13643.0,0.2815,0.7185,45510.0,0.4924,0.01,0.4843,0.0084,0.0097,0.5354,0.0032,0.0049,0.6663,0.8399,0.1114,0.0791,0.0,0.3286,0.4581,0.0045
Fillmoretown_IN,39.6719,-86.7537,545.0,0.0,1.0,missing,0.9835,0.0,0.0165,0.0,0.0018,0.9817,0.0018,0.0,0.0147,0.8436,0.1173,0.0782,0.0,missing,missing,missing
Finlaysoncity_MN,46.2015,-92.919,314.0,0.0,1.0,36250.0,0.911,0.0,0.0137,0.0616,0.0032,0.965,0.0064,0.0137,0.0127,0.8419,0.1028,0.0632,0.0,missing,missing,missing
Finleycity_ND,47.5128,-97.837,515.0,0.0019,0.9981,32917.0,0.9427,0.0,0.0176,0.0396,0.0,0.9728,0.0,0.0,0.0019,0.8273,0.1168,0.1046,0.0,missing,missing,missing
Finleyvilleborough_PA,40.2527,-80.0035,459.0,0.0218,0.9782,29375.0,0.9474,0.0132,0.0175,0.0219,0.0087,0.9172,0.0588,0.0,0.0065,0.8871,0.0753,0.0753,0.0,missing,missing,missing
Firebaughcity_CA,36.8561,-120.454,5743.0,0.4038,0.5962,31533.0,0.1893,0.01,0.795,0.0,0.0087,0.436,0.0115,0.0057,0.8752,0.8708,0.1069,0.0773,0.0,0.5727,0.3059,0.0
Fishercity_MN,47.8002,-96.8004,435.0,0.0149,0.9851,38750.0,0.9816,0.0,0.0184,0.0,0.0,0.9862,0.0,0.0,0.023,0.8638,0.0631,0.1096,0.0,missing,missing,missing
FishersvilleCDP_VA,38.0987,-78.9678,4998.0,0.01,0.99,49322.0,0.9462,0.0,0.0236,0.0302,0.0042,0.9476,0.0398,0.0,0.0062,0.8496,0.1146,0.0613,0.0,missing,missing,missing
Fiskcity_MO,36.7823,-90.2062,363.0,0.0,1.0,19886.0,0.975,0.0,0.0,0.025,0.0,0.9835,0.0083,0.0,0.0083,0.8078,0.1566,0.0427,0.0,0.376,0.4835,0.0
Fitzhughtown_OK,34.6623,-96.7759,204.0,0.0,1.0,35208.0,0.9041,0.0,0.0959,0.0,0.0,0.8235,0.0,0.0,0.0098,0.8562,0.1307,0.0261,0.0,missing,missing,missing
Flashercity_ND,46.4549,-101.2329,285.0,0.0086,0.9914,20313.0,0.8165,0.0,0.0,0.1835,0.0035,0.9789,0.0,0.0,0.0105,0.7765,0.1341,0.1173,0.0,missing,missing,missing
Flaxtoncity_ND,48.8979,-102.394,73.0,0.0,1.0,13571.0,0.925,0.0,0.0,0.075,0.0,1.0,0.0,0.0,0.0,0.7778,0.1296,0.0926,0.0,missing,missing,missing
Fleming-Neoncity_KY,37.1944,-82.7059,840.0,0.0,1.0,18421.0,0.9488,0.0,0.0181,0.0271,0.0,0.9655,0.0286,0.006,0.006,0.6947,0.2809,0.0397,0.0,missing,missing,missing
Fletchervillage_OH,40.1443,-84.1117,510.0,0.0192,0.9808,missing,0.9714,0.0,0.0114,0.0114,0.0,0.9804,0.0059,0.0057,0.0059,0.8674,0.1077,0.047,0.0,missing,missing,missing
FlintCreekCDP_OK,36.1736,-94.747,580.0,0.0141,0.9859,missing,0.9694,0.0,0.0218,0.0,0.0,0.8414,0.0017,0.0087,0.0086,0.7898,0.1504,0.0796,0.0,missing,missing,missing
Flintcity_MI,43.0276,-83.694,124943.0,0.0147,0.9853,28015.0,0.9306,0.003,0.0396,0.0202,0.0044,0.4139,0.5327,0.0066,0.0299,0.797,0.1502,0.0885,0.0,0.1998,0.567,0.0045
Floodwoodcity_MN,46.9269,-92.9157,503.0,0.0144,0.9856,18977.0,0.8517,0.0,0.0085,0.0212,0.002,0.9722,0.0,0.1186,0.008,0.8032,0.1617,0.0728,0.0,missing,missing,missing
FlordellHillscity_MO,38.7176,-90.2654,931.0,0.0064,0.9936,31875.0,0.9265,0.0,0.0236,0.0446,0.0,0.1686,0.8206,0.0052,0.0054,0.8234,0.1197,0.0812,0.0,missing,missing,missing
Florencecity_KS,38.2429,-96.9294,671.0,0.0211,0.9789,26538.0,0.918,0.0,0.0547,0.0273,0.0,0.9568,0.0075,0.0,0.0328,0.819,0.1604,0.0709,0.0,missing,missing,missing
