"place,population,foreign,native,hh_income,pct_english,pct_asian_lang,pct_spanish,pct_euro,pct_asian,pct_white,pct_black,pct_other,pct_hispanic,pct_full_time,pct_no_work,pct_part_time,pct_urban"
"Sylvaniatown_al,"	"1186.0,0.0017,0.9983,28553.0,0.9714,0.0,0.0184,0.0061,0.0008,0.9637,0.0008,0.0041,0.0067,0.5476,0.3668,0.0856,0.0"
"TalladegaSpringsto_al,"	"124.0,0.0,1.0,missing,0.9138,0.0,0.0862,0.0,0.0,0.9113,0.0645,0.0,0.0161,0.5375,0.4125,0.05,0.0"
"Talladegacity_al,"	"15143.0,0.0052,0.9948,29617.0,0.9543,0.0082,0.0231,0.0127,0.003,0.5615,0.4228,0.0017,0.009,0.4792,0.409,0.1119,0.0"
"Tallasseecity_al,"	"4934.0,0.0097,0.9903,23946.0,0.9523,0.0073,0.0405,0.0,0.003,0.8034,0.1761,0.0,0.0107,0.4755,0.4294,0.0951,0.0"
"Tarrantcity_al,"	"7022.0,0.0105,0.9895,29380.0,0.9502,0.0,0.0446,0.0051,0.0014,0.7914,0.1873,0.0,0.0171,0.4978,0.4014,0.1008,0.0"
"Taylortown_al,"	"1898.0,0.0118,0.9882,40664.0,0.9071,0.0131,0.0653,0.0145,0.0026,0.9305,0.0379,0.0,0.0111,0.6413,0.2542,0.1045,0.0"
"TheodoreCDP_al,"	"6811.0,0.01,0.99,33750.0,0.9552,0.0069,0.02,0.0179,0.0129,0.7111,0.2558,0.0,0.0138,0.5284,0.3597,0.1119,0.0"
"Thomastontown_al,"	"383.0,0.0,1.0,missing,0.9045,0.0,0.0764,0.0191,0.0,0.4856,0.5013,0.0,0.0235,0.4133,0.4867,0.1,0.0"
"Thomasvillecity_al,"	"4649.0,0.0085,0.9915,missing,0.9699,0.0034,0.0227,0.004,0.0032,0.5233,0.4627,0.0,0.009,0.4949,0.4063,0.0988,0.0"
"Thorsbytown_al,"	"1820.0,0.0252,0.9748,missing,0.9515,0.0,0.0367,0.0117,0.0022,0.9198,0.0604,0.0,0.0236,0.6217,0.2942,0.0841,0.0"
"TillmansCornerCDP_al,"	"15685.0,0.0104,0.9896,34309.0,0.9344,0.0107,0.0337,0.0211,0.0094,0.9357,0.0316,0.0,0.0122,0.5467,0.3283,0.1249,0.0"
"TownCreektown_al,"	"1216.0,0.0211,0.9789,24583.0,0.9377,0.0,0.0434,0.0189,0.0016,0.6086,0.3421,0.0,0.0362,0.4945,0.4323,0.0731,0.0"
"Toxeytown_al,"	"152.0,0.0,1.0,missing,0.9643,0.0,0.0357,0.0,0.0,0.8684,0.1316,0.0,0.0,0.6129,0.3871,0.0,0.0"
"Traffordtown_al,"	"523.0,0.0,1.0,23611.0,0.9241,0.0,0.0625,0.0134,0.0,0.9847,0.0096,0.0,0.0019,0.4299,0.5149,0.0552,0.0"
"Trianatown_al,"	"458.0,0.0,1.0,26250.0,0.9595,0.0,0.0405,0.0,0.0044,0.1135,0.8646,0.0,0.0022,0.5982,0.3125,0.0893,0.0"
"Trinitytown_al,"	"1841.0,0.007,0.993,54271.0,0.9475,0.003,0.042,0.0075,0.0011,0.88,0.0961,0.0,0.0114,0.5862,0.292,0.1217,0.0"
"Troycity_al,"	"13935.0,0.0277,0.9723,25352.0,0.9299,0.0124,0.0352,0.0171,0.0069,0.5889,0.3856,0.0054,0.013,0.46,0.3272,0.2127,0.0"
"Trussvillecity_al,"	"12924.0,0.0117,0.9883,66943.0,0.9627,0.0051,0.0182,0.014,0.0043,0.9677,0.0148,0.0,0.0084,0.5977,0.2692,0.1331,0.0"
"Tuscaloosacity_al,"	"77906.0,0.0251,0.9749,27731.0,0.9298,0.0118,0.0328,0.0224,0.0149,0.5409,0.4273,0.0032,0.014,0.4673,0.3242,0.2086,0.0"
"Tuscumbiacity_al,"	"7856.0,0.0101,0.9899,27793.0,0.9516,0.0083,0.0306,0.0094,0.0014,0.7601,0.2251,0.0,0.0097,0.4553,0.4308,0.1139,0.0"
"Tuskegeecity_al,"	"11846.0,0.0238,0.9762,18889.0,0.9375,0.0064,0.0381,0.0142,0.0069,0.0259,0.9548,0.0039,0.0068,0.3735,0.4305,0.1961,0.0"
"Underwood-Petersvill_al,"	"3137.0,0.0064,0.9936,37159.0,0.9398,0.0,0.0372,0.023,0.0035,0.9468,0.0411,0.0,0.0054,0.5434,0.3112,0.1455,0.0"
"UnionGrovetown_al,"	"94.0,0.0,1.0,missing,0.9286,0.0,0.0,0.0714,0.0106,0.9787,0.0,0.0,0.0,0.5893,0.2857,0.125,0.0"
"UnionSpringscity_al,"	"3670.0,0.067,0.933,18520.0,0.9173,0.0,0.0771,0.0056,0.0049,0.2281,0.7441,0.0,0.0684,0.4657,0.4471,0.0872,0.0"
"Uniontown_al,"	"227.0,0.0,1.0,22031.0,0.963,0.037,0.0,0.0,0.0,0.0793,0.9207,0.0,0.0,0.4465,0.3836,0.1698,0.0"
"Uniontowncity_al,"	"1636.0,0.0037,0.9963,12386.0,0.9533,0.0081,0.0322,0.0064,0.0,0.118,0.882,0.0,0.011,0.4133,0.4864,0.1003,0.0"
"ValleyHeadtown_al,"	"611.0,0.0292,0.9708,29013.0,0.8685,0.0,0.1076,0.0239,0.0016,0.9247,0.0229,0.0,0.0229,0.5174,0.3272,0.1554,0.0"
"Valleycity_al,"	"9198.0,0.0089,0.9911,31395.0,0.9525,0.0013,0.0216,0.0224,0.0035,0.7017,0.2878,0.0021,0.0084,0.5248,0.3488,0.1264,0.0"
"Vancetown_al,"	"500.0,0.0104,0.9896,missing,0.9479,0.0208,0.0312,0.0,0.0,0.974,0.006,0.0,0.012,0.5539,0.3015,0.1446,0.0"
"Vernoncity_al,"	"2143.0,0.0128,0.9872,missing,0.9796,0.0,0.0161,0.0043,0.0005,0.8619,0.1265,0.0,0.0065,0.5021,0.3913,0.1066,0.0"
"VestaviaHillscity_al,"	"24476.0,0.0418,0.9582,70623.0,0.9178,0.0134,0.0256,0.0385,0.0247,0.9446,0.0185,0.0046,0.0136,0.5161,0.3282,0.1557,0.0"
"Vinatown_al,"	"400.0,0.0,1.0,missing,0.9781,0.0,0.0219,0.0,0.0,0.975,0.005,0.0,0.0175,0.4903,0.4672,0.0425,0.0"
"Vincenttown_al,"	"1853.0,0.0038,0.9962,35045.0,0.9619,0.0027,0.0313,0.0041,0.0022,0.8073,0.1743,0.0,0.007,0.5699,0.3322,0.0979,0.0"
"Vredenburghtown_al,"	"327.0,0.0,1.0,missing,0.961,0.0,0.013,0.026,0.0,0.107,0.8899,0.0,0.0,0.3176,0.5923,0.0901,0.0"
"Wadleytown_al,"	"640.0,0.0124,0.9876,17500.0,0.9643,0.0179,0.0179,0.0,0.0,0.6516,0.3328,0.0,0.0219,0.3246,0.6212,0.0541,0.0"
"Waldotown_al,"	"281.0,0.0,1.0,26563.0,0.9368,0.0,0.0,0.0632,0.0,0.5516,0.4448,0.0,0.0,0.5584,0.3655,0.0761,0.0"
"WalnutGrovetown_al,"	"710.0,0.0,1.0,26688.0,0.9608,0.0,0.0196,0.0196,0.0014,0.9831,0.0,0.0,0.0042,0.5107,0.3879,0.1014,0.0"
"Warriorcity_al,"	"3169.0,0.0,1.0,28143.0,0.9368,0.009,0.0323,0.0218,0.0016,0.8321,0.154,0.0,0.0032,0.4771,0.4318,0.0911,0.0"
"Waterlootown_al,"	"208.0,0.0205,0.9795,25536.0,0.8442,0.0,0.0909,0.0649,0.0,0.9712,0.0,0.0,0.0144,0.4345,0.4167,0.1488,0.0"
"Waverlytown_al,"	"184.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,0.8098,0.1902,0.0,0.0,0.5486,0.375,0.0764,0.0"
"Weavercity_al,"	"2619.0,0.0269,0.9731,36573.0,0.8854,0.0245,0.0421,0.048,0.0118,0.8706,0.0867,0.0,0.0229,0.5469,0.3184,0.1346,0.0"
"Webbtown_al,"	"1298.0,0.0,1.0,31364.0,0.9573,0.0,0.0325,0.0102,0.0,0.792,0.1965,0.0,0.01,0.5245,0.3433,0.1321,0.0"
"Wedoweetown_al,"	"818.0,0.0049,0.9951,26136.0,0.9291,0.0068,0.0473,0.0169,0.0049,0.687,0.302,0.0,0.0012,0.4047,0.5266,0.0688,0.0"
"WestBloctontown_al,"	"1372.0,0.0,1.0,missing,0.9753,0.0,0.0159,0.0053,0.0,0.7974,0.1953,0.0035,0.0022,0.4951,0.4332,0.0716,0.0"
"WestEnd-CobbTownC_al,"	"3924.0,0.0093,0.9907,22418.0,0.9644,0.0044,0.02,0.0075,0.0005,0.777,0.2001,0.0037,0.0089,0.4439,0.4705,0.0856,0.0"
"WestJeffersontown_al,"	"344.0,0.0057,0.9943,47813.0,0.9704,0.0,0.0,0.0296,0.0,0.9971,0.0,0.0,0.0,0.5306,0.3912,0.0782,0.0"
"WestPointtown_al,"	"295.0,0.0,1.0,missing,0.9573,0.0,0.0256,0.0171,0.0,1.0,0.0,0.0,0.0068,0.5097,0.3463,0.144,0.0"
"Wetumpkacity_al,"	"5726.0,0.0063,0.9937,35536.0,0.9429,0.006,0.0351,0.0159,0.004,0.678,0.2901,0.0,0.0232,0.4703,0.4449,0.0848,0.0"
"WhiteHalltown_al,"	"1014.0,0.0,1.0,18158.0,0.9765,0.0,0.0235,0.0,0.002,0.0138,0.9803,0.0,0.0079,0.4678,0.4348,0.0974,0.0"
"Wilsonvilletown_al,"	"1551.0,0.0073,0.9927,42105.0,0.9752,0.0,0.0182,0.0066,0.0077,0.9252,0.0522,0.0,0.0058,0.5087,0.372,0.1193,0.0"
"Wiltontown_al,"	"580.0,0.0315,0.9685,33750.0,0.9259,0.0046,0.0463,0.0231,0.0017,0.7328,0.2362,0.0,0.0328,0.5298,0.3915,0.0787,0.0"
"Winfieldcity_al,"	"4540.0,0.0037,0.9963,31317.0,0.9864,0.0016,0.012,0.0,0.0022,0.9456,0.0421,0.0,0.0119,0.4518,0.4465,0.1016,0.0"
"Woodlandtown_al,"	"192.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,0.8854,0.1146,0.0,0.0,0.5063,0.3354,0.1582,0.0"
"Woodvilletown_al,"	"761.0,0.008,0.992,35000.0,0.9724,0.0069,0.0069,0.0138,0.0013,0.9698,0.0,0.0,0.0092,0.5306,0.3363,0.1331,0.0"
"YellowBlufftown_al,"	"181.0,0.0,1.0,missing,0.973,0.0,0.027,0.0,0.0,0.0552,0.9282,0.0,0.011,0.3571,0.6143,0.0286,0.0"
"Yorkcity_al,"	"2854.0,0.0088,0.9912,19153.0,0.9487,0.0048,0.0257,0.0209,0.0007,0.2071,0.7831,0.0,0.0109,0.4002,0.5084,0.0914,0.0"
